id_arrecadacao;id_uf;co_periodo;ANO2;MES;va_icms_primario;va_icms_secundario;va_icms_terciario;va_icms_terciario_atacadista;va_icms_terciario_varejista;va_icms_terciario_transportes;va_icms_terciario_comunicacao;va_icms_terciario_outros;va_icms_energia;va_icms_energia_secundario;va_icms_energia_terciario;va_icms_combustiveis;va_icms_combustiveis_secundario;va_icms_combustiveis_terciario;va_icms_divida_ativa;va_icms_outras;va_icms_total;va_outros_tributos_ipva;va_outros_tributos_itcd;va_outros_tributos_taxas;va_outros_tributos_outros;va_outros_tributos_total;va_receita_tributaria_total
801;AM;201812;2018;12;199005;280652838;242252954;105307345;70595954;34454635;31895020;0;44616487;40718766;3897721;245571344;115330637;130240707;1766457;0;815059087;17086091;2222300;6077395;136983409;162369196;977428284
1070;RR;201812;2018;12;26118;30309862;35453746;13389382;17293399;441046;4327627;2292;27964;27964;0;154490;0;154490;2142999;12706271;80821450;2062771;179635;93810;11859512;14195728;95017178
1606;AP;201812;2018;12;255382;9010788;37475737;14568797;16841229;80176;4841372;1144161;2345973;89561;2256412;29881605;28064600;1817005;95503;0;79064991;2421159;24381;1920705;61832475;66198723;145263715
1874;TO;201812;2018;12;3824165;41765410;86610001;24232804;40206740;2693714;13641716;5835024;29840213;29840213;0;88085581;88085581;0;1840244;0;251965617;9698128;2027678;3307773;2865726;17899306;269864924
2143;MA;201812;2018;12;2880185;98845518;242369787;97435776;90255098;18952573;29675942;6050397;83271825;516836;82754989;197231656;184440479;12791176;4423511;18492187;647514672;19597870;2800959;13269917;8711274;44380021;691894694
2411;PI;201812;2018;12;25936166;66726858;145915113;49533588;70085531;4187475;20253273;1855244;49870708;897472;48973236;186848753;0;186848753;434252;157372;475889226;12282679;2199089;15060854;1191026;30733649;506622875
2680;CE;201812;2018;12;470359;229955934;441799182;210897686;155116780;15917050;57929580;1938084;152229183;152229183;0;289163537;236045113;53118423;5796538;37332001;1156746736;18481107;10306383;1558682;716958;31063132;1187809869
2949;RN;201812;2018;12;10747170;85479102;236318321;82176198;100595606;2223034;23727514;27595967;59769494;1360220;58409273;119844721;106765789;13078931;0;0;512158809;21893396;3756273;0;295278;25944948;538103758
3218;PB;201812;2018;12;837726;75428349;264284789;102960238;120173055;9204189;27566554;4380751;75383565;228463;75155101;115469488;11838942;103630545;137974;49760398;581302293;18306613;2901709;1172722;5449670;27830715;609133008
3485;PE;201812;2018;12;622302;246689565;753602472;312693904;288349497;25156711;63856652;63545708;163212034;163212034;0;281037165;242573614;38463551;4168956;10939229;1460271723;12461546;6632047;9452533;23908519;52454645;1512726368
3753;AL;201812;2018;12;138253.02;71020667.87;162801642.32;64169346.6;58879510.1;5674856.61;19108215.55;14969713.46;43716801.37;43716801.37;0;88772470.25;88772470.25;0;2509227.85;5439808.5;374398871.18;7799742.06;1592354;754021.74;27607201.63;37753319.43;412152190.61
4022;SE;201812;2018;12;13090486;65813649;132131745;43917197;43723480;4530650;15661216;24299200;32029707;30276925;1752781;57160449;52407514;4752934;2823938;1868690;304918667;11991557;2327106;32499;4970154;19321318;324239985
4290;BA;201812;2018;12;21645871;586560938;854653849;336315783;320201535;27599426;112973079;57564023;257752196;256085137;1667058;698040804;673690561;24350242;155493218;64139452;2638286330;59538750;15176624;57889050;565556805;698161230;3336447561
4559;MG;201812;2018;12;22916417;1243792233;1549212794;771336666;430196260;57057918;226922991;63698959;246528622;47699772;198828850;876120402;740639718;135480684;21227555;133295305;4093093328;152585823;122086663;158485401;0;433157887;4526251215
4828;ES;201812;2018;12;407149;280574108;329137096;155214756;86065837;25046543;39630010;23179950;122998167;18449725;104548442;155980657;0;155980657;5071240;7830504;901998923;15576949;7758176;36285089;60838883;120459097;1022458020
5095;RJ;201812;2018;12;46930347;645261238;1325450440;565185614;313136080;79380063;255378439;112370243;376715816;70061104;306654712;360888556;236674908;124213647;18568355;93204654;2867019408;40501204;123905766;1889452;422746391;589042815;3456062224
5364;SP;201812;2018;12;41734969;4048357137;5019910265;2460875665;1240127905;303512417;807810807;207583469;930217846;8176925;922040921;1447181540;1107077747;340103793;38066389;720599049;12246067198;659084428;492173165;558220731;485477861;2194956187;14441023385
5633;PR;201812;2018;12;63107497;382252981;751951683;438036288;122881074;39346263;143714408;7973650;347534144;347534144;0;395021958;290701762;104320196;5338654;783623801.56;2728830718.56;83273911.78;43157688.7;4942300.31;644459447.14;775833347.93;3504664066.49
5902;SC;201812;2018;12;5394103;618338623;701256065;312378917;220375906;49732798;90656032;28112412;235976480;235976480;0;349221480;0;349221480;15318253;39690014;1965195019;68061294;27563363;58648740;104567894;258841291;2224036310
6171;RS;201812;2018;12;8314069;1277151302;1243054726;682214605;361556379;23934254;174714709;634777;272486523;13606247;258880276;597951507;560418122;37533385;306629625;144889266;3850477022;842102357;94030593;31120381;0;967253333;4817730355
6439;MS;201812;2018;12;83528729;52293575;345427656;186134286;105286562;11866296;18420984;23719525;52019434;2045731;49973703;261453458;6250609;255202848;4493262;33228386;832444502;40354035;11537521;3927053;31087961;86906571;919351074
6975;GO;201812;2018;12;29103333;274488277;585100127;243025045;228671540;29182753;78831112;5389675;177926972;3627130;174299842;289420165;114621544;174798620;88735769;38448913;1483223558;63122573;21570340;37760163;14513571;136966648;1620190207
7244;DF;201812;2018;12;946298;127280483;378006481;140422271;116330707;6312849;85586683;29353969;71335062;263809;71071252;159194660;34064283;125130377;9092545;2367677;748223209;35106359;8479929;6098164;3806;49688259;797911469
1339;PA;201812;2018;12;4451593;248889209;306352484;89126431;88919859;29494542;43404711;55406941;134183931;23547273;110636658;287893005;0;287893005;15409438;1389767;998569427;29063203;7965717;66767129;199887481.61;303683530.61;1302252957.61
6707;MT;201812;2018;12;34098608.21;187525213.53;343492918.47;147977622.11;133474902.15;24629970.49;33355841.95;4054581.77;109089367.62;3841770.12;105247597.5;188658609.49;21342007;167316602.49;10242996.1;6635357.17;879743070.59;24735392.72;6170150.48;2492666.76;530454428.65;563852638.61;1443595709.2
534;AC;201901;2019;1;111054.37;12958699.78;56713024.36;18741853.79;24552013.07;344466.64;6844245.6;6230445.26;11110465.01;0;11110465.01;38446019.43;33482311.05;4963708.38;821887.27;0;120161150.22;5935593.94;170951.31;887340.75;0;6993886;127155036.22
802;AM;201901;2019;1;145490.89;229736838.59;294599114.06;105116881.83;116652533.17;34662132.3;38167566.76;0;36447203.39;32599736.4;3847466.99;197651876.03;108260825.17;89391050.86;1728643.05;17792227.71;778101393.72;35719292.47;709122.53;1000514.67;53180655.18;90609584.85;868710978.57
1340;PA;201901;2019;1;4331600;241036041;359344750;86073294;126151304;31818468;50939505;64362179;117070388;10815237;106255151;278869454;0;278869454;8340552;1977572;1010970357;43295918;3540815;95302296;93888498;236027527;1246997884
2950;RN;201901;2019;1;10164256;83537428;267634876;86014786;105685755;2814389;25396693;47723252;59061221;2324234;56736986;116524613;103384564;13140049;0;0;536922396;20853643;1080233;0;0;21933877;558856273
3486;PE;201901;2019;1;1393591;231655182;765915836;280456909;328665158;25892631;57522708;73378430;180619227;180619227;0;328885999;263279397;65606602;4553998;7383673;1520407506;172382957;10611138;12214596;19804134;215012825;1735420331
4291;BA;201901;2019;1;20427422.19;535494047.75;778770091.27;277689196.42;317181565.15;27466924.33;96114413.6;60317991.77;181417121.36;180270998.46;1146122.9;435497639.08;413206107.78;22291531.3;5935688.19;45521181.32;2003063191.16;98215916.53;8123559.57;63738126.77;271885505.74;441963108.61;2445026299.77
4829;ES;201901;2019;1;198535;305573231;347306911;167827789;108163213;23074377;42225961;6015569;106574432;15986164;90588267;188504879;0;188504879;5174503;10133361;963465854;29865365;4884138;44050884;24801430;103601819;1067067674
6708;MT;201901;2019;1;30250214.41;204509120.59;346367291.97;137686600.34;141133966.71;22761449.24;40846438.41;3938837.27;25873636.04;4216983.58;21656652.46;137185222.48;19416972.27;117768250.21;9532718.82;6730592.43;760448796.74;85355343.48;5647305.13;3399395.56;23605821.99;118007866.16;878456662.9
7245;DF;201901;2019;1;7925077.88;127761483.31;391320365.95;138520278.03;138394721.63;7083689.23;81125186.97;26196490.09;5056629.87;327054.71;4729575.16;156345730.27;38359344.55;117986385.72;9940154.54;2234799.33;700584241.15;110187710.89;9674091.27;6331146.06;295888.17;126488836.39;827073077.54
5634;PR;201901;2019;1;68091264;354683514;803368686;432545926;177531782;38674298;145975380;8641300;415094030;415094030;0;352022197;276331867;75690330;6865315;755823368.66;2755948374.66;1608603828.5;33025794.69;5967169;245515067.02;1893111859.21;4649060233.87
2681;CE;201901;2019;1;501886.76;226608292.35;415727495.46;184232883.86;152431687.12;16650235.74;60077221.24;2335467.5;134944445.36;134944445.36;0;299120015.12;203382770.58;95737244.54;3386629.82;35821349.67;1116110114.54;275847900.93;8218338.28;1804950.45;50079.57;285921269.23;1402031383.77
1071;RR;201901;2019;1;19817;30312630;38998553;14582470;18790866;1018604;4598182;8431;87256;87256;0;93869;0;93869;637380;13812806;83962311;3881458;104465;228375;54320610;58534908;142497219
6172;RS;201901;2019;1;10444926;776214707;1014423430;444040290;338075168;32882454;198700838;724678;259616103;14110777;245505326;537891403;510669304;27222099;34947064;96361444;2729899082;285722273;43825441;30139443;0;359687157;3089586239
4560;MG;201901;2019;1;27190561;1117725566;1491003766;658714998;474622056;61401186;233451782;62813744;577906746;75678946;502227800;882792579;737369156;145423423;20175337;133439853;4250234408;2523102502;46593725;461583654;0;3031279881;7281514289
2412;PI;201901;2019;1;25983914.35;48627977.5;127861302.85;35218466.38;64047198.22;4036792.27;22658332.69;1900513.29;81598956.77;640702.47;80958254.3;137895070.84;0;137895070.84;439787.26;109266.63;422516276.2;41170519.66;1334087.27;22402840.33;3225166.54;68132613.8;490648890
265;RO;201901;2019;1;4752574;13623487;199831836;72256354;47568720;6305361;16145215;57556185;25527326;0;25527326;89097320;1332806;87764514;3207170;11130216;347169931;36868732;808773;10604624;122759698;171041829;518211760
1607;AP;201901;2019;1;194622;8977313;40412191;15778425;17590593;122032;5543164;1377974;5709424;378485;5330938;20895752;17498502;3397250;98175;0;76287481;5230725;87821;2701345;9406945;17426838;93714320
1875;TO;201901;2019;1;5402307;39674468;92011938;22049957;45550310;2805840;14365252;7240578;26371932;26371932;0;80213652;80213652;0;1920016;0;245594315;34463761;1611504;3896239;2722136;42693642;288287957
2144;MA;201901;2019;1;2819425;96768235;251356518;88947578;110678402;14349420;31108553;6272563;74397319;382829;74014490;198816601;188274451;10542150;3552012;19471242;647181357;41313455;1498833;18651590;15806995;77270876;724452233
3219;PB;201901;2019;1;797284;83495155;240688411;87006744;116969114;8185577;24189638;4337336;66125927;208124;65917802;114772095;11207508;103564586;242051;20720675;526841601;34758601;1828714;1677505;4616292;42881113;569722714
4023;SE;201901;2019;1;13080000;76883092;128867200;41545596;42793991;4515176;16809284;23203152;30930616;29197813;1732802;62537019;56782894;5754125;3238317;2307211;317843458;16691461;1625030;30988;6231514;24578994;342422452
5096;RJ;201901;2019;1;282508195;654410230;1509877086;580081013;440361913;79887905;300111074;109435179;506639119;58957982;447681137;548177613;451226479;96951133;27702320;56985716;3586300282;1323249007;62730667;2950528;489290719;1878220923;5464521206
5365;SP;201901;2019;1;52458675;4151222333;5287681851;2385834481;1547286142;299589226;845094726;209877273;1021359835;8036449;1013323386;1379604011;1016742796;362861215;28925779;710652051;12631904538;6527218557;112674434;662110496;2357073;7304360561;19936265100
6440;MS;201901;2019;1;84978701;46550068;358619935;185967871;116114762;11651089;19808030;25078180;50863866;1886069;48977796;230397381;8332415;222064966;1031871;18337406;790779231;332595854;10575526;4340168;46897384;394408934;1185188166
6976;GO;201901;2019;1;33328350;266433423;581212822;231272947;238135107;28273834;79646857;3884076;186743222;2973123;183770099;358695260;111636236;247059024;10874967;38243534;1475531582;74938053;16650929;35823010;14728879;142140872;1617672454
3754;AL;201901;2019;1;120473.64;69439972.69;170232297.56;62960237.59;63870797.25;6448328.07;19858782.02;17094152.63;40936569.83;40936569.83;0;98568641.76;98568641.76;0;1256035.95;5923632.67;386477624.1;20911953.52;1509279.79;657076.19;769528.02;23847837.52;410325461.62
5903;SC;201901;2019;1;3847450.26;618930245.74;794954282.05;289636108.85;293853201.42;45933412.73;94034210.01;71497349.04;268698658.41;268698658.41;0;347461643.32;0;347461643.32;18628147.97;0;2052520427.75;154117425.49;24704858.96;65250337.87;78767616.5;322840238.82;2375360666.57
266;RO;201902;2019;2;3579462;11837767;150203475;53580462;38187297;6303173;8071257;44061284;26947873;0;26947873;73787667;1645787;72141879;2673649;10481086;279510982;23442768;1007399;10010518;101855761;136316448;415827430
535;AC;201902;2019;2;69973.77;12047325.35;46797696.04;16040226.98;17908263.18;370650.92;6817908.67;5660646.29;11310695.52;0;11310695.52;37001447.23;30209288.5;6792158.73;4102731.75;0;111329869.66;6837575.06;457430.36;800601.44;0;8095606.86;119425476.52
803;AM;201902;2019;2;84692.44;301209696.57;253544612.05;97294454.77;81086877.02;36342860.85;38820419.41;0;48386152.18;45427884.82;2958267.36;209419666.9;148564529.13;60855137.77;3290100.27;22088783.64;838023704.05;27601202.28;649718.19;5049189.78;65779882.71;99079992.96;937103697.01
1072;RR;201902;2019;2;17675;31366401;31150836;12302095;13923121;386452;4534792;4376;67333;67333;0;156497;158;156339;649628;13631789;77040159;3721673;121357;247799;24467891;28558720;105598879
1341;PA;201902;2019;2;4095693;221289722;299197992;73612414;86422266;25801145;48467794;64894373;110829953;20041614;90788339;292236724;0;292236724;8455794;1637516;937743394;43939052;2013355;97515291;114855248;258322946;1196066340
1608;AP;201902;2019;2;278081;7465056;33821450;13223540;13801583;62560;5294309;1439456;5707320;115603;5591717;19133074;17463632;1669442;151700;0;66556685;5565687;31170;2457021;43840757;51894637;118451322
1876;TO;201902;2019;2;3979349;36508604;82375268;21120968;36881602;2980365;13181610;8210722;26900629;26900629;0;81022231;81022231;0;3288388;0;234074471;11086693;2157928;3707637;2544094;19496354;253570825
2145;MA;201902;2019;2;2660019;85440395;224867653;85606322;82931222;14917244;35895700;5517163;71311356;649991;70661364;169291922;158160329;11131592;4158166;18401647;576131159;114017557;1539367;22084445;10382787;148024157;724155317
2413;PI;201902;2019;2;23757184.6;50934094.99;116779212.13;37715188.27;53206256.45;3489808.87;20519764.12;1848194.42;16365096.25;263963.7;16101132.55;114331703.05;0;114331703.05;426368.93;94795.01;322688454.96;31163363.52;1698524.8;19571561.07;9896033.93;62329483.32;385017938.28
2951;RN;201902;2019;2;11188926;81162406;221403404;75634800;76125976;2747534;25294429;41600664;53125706;685104;52440602;98479301;88663977;9815323;0;0;465359745;20876527;1046587;0;0;21923115;487282861
3220;PB;201902;2019;2;675354;74223821;219190495;85615985;95561216;7333884;26686351;3993058;67266170;225073;67041097;95241892;8729952;86511939;386778;19909814;476894327;29658187;2714918;1641047;4788499;38802652;515696979
3487;PE;201902;2019;2;1040168;208258300;673942771;246710033;275408790;22500735;69977321;59345891;162292792;162292792;0;201770056;148334118;53435938;4251493;7743316;1259298898;448581645;9234563;10350344;15757876;483924428;1743223326
3755;AL;201902;2019;2;98344.52;64448500.86;145255817.78;59080635.65;46406665.89;5696043.18;17311732.31;16760740.75;42583545.79;42583545.79;0;83959191.43;83959191.43;0;1981783.06;5567810.69;343894994.13;59696435.58;1104676.61;546870.48;17559274.67;78907257.34;422802251.47
4024;SE;201902;2019;2;13074830;67714230;111401519;35503935;37230034;4481562;15946722;18239264;30401588;28390026;2011562;55990520;54054997;1935523;2422491;1669300;282674481;54236024;3583726;39714;4821205;62680671;345355152
4292;BA;201902;2019;2;12048210.31;531178666.66;639091035.34;232887756.86;235865486.84;25309305.33;93551866.99;51476619.32;251622534.68;247096062.79;4526471.89;464720690.13;443296484.15;21424205.98;5297753.43;46982410.35;1950941300.9;107973171.43;7798556.75;66755310.6;275628934.72;458155973.5;2409097274.4
